ID  объявления,Тип,Площадь,Метро,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
315697399,Продажа коммерческой земли,"30.0, сот.",м. Кокошкино (23 мин на машине),"Московская область, Одинцовский городской округ, Голицыно, ш. Боровское (36 км до МКАД), ш. Северный объезд Одинцова (31 км до МКАД)","36999999 руб., УСН",79230745904,"Продается участок площадью 3000 кв.м. с расположенным на нём зданием (ангар) площадью 335 кв.м. Вид разрешенного использования участка: обьекты дорожного сервиса; назначение здания: шиномонтаж и техническое обслуживание автотранспорта.Одним из приемкществ данного объекта является его локация:близость к ЦКАД,асфальтированный подъезд с Можайское шоссе.Участок расположен в территориальной зоне,предусматривающей различные виды коммерческой деятельности.Возможно подключение электричества (необходимые мощности в наличии).Оперативный показ., 5 фото",https://www.cian.ru/sale/commercial/315697399
317708456,Продажа коммерческой земли,"276.21, сот.",м. Апрелевка (28 мин на машине),"Московская область, Одинцовский городской округ, Голицыно, Северный мкр, 107, ш. Рублево-Успенское (35 км до МКАД), ш. Северный объезд Одинцова (30 км до МКАД)","25000000 руб., УСН",79339368948,"Арт. 105031978 Вашему вниманию предлагается продажа прав аренды на земельный участок, расположенный в  Одинцовском районе Московской области. Площадь участка 2,76 га, вид разрешенного использования - Спорт"". Срок окончания аренды в соответствии с действующим Договором - март 2038 года. В случае начала строительных работ и возведения стилобата возможно продление аренды на срок до 49 лет.  Концепция предусматривает строительство на участке современных спортивных сооружений мирового уровня, рекреационной базы, банного комплекса, развития ресторанного бизнеса., 1 фото",https://www.cian.ru/sale/commercial/317708456
317708460,Продажа коммерческой земли,"550.0, сот.",м. Апрелевка (28 мин на машине),"Московская область, Одинцовский городской округ, Голицыно, Северный мкр, 107, ш. Рублево-Успенское (35 км до МКАД), ш. Северный объезд Одинцова (30 км до МКАД)","50000000 руб., УСН",79339368948,"Арт. 105032864 Вашему вниманию предлагается продажа прав аренды на земельный участок, расположенный в  Одинцовском районе Московской области. Площадь участка 5,50  га, вид разрешенного использования - Спорт"". Срок окончания аренды в соответствии с действующим Договором - август 2035 года. В случае начала строительных работ и возведения стилобата возможно продление аренды на срок до 49 лет. Концепция предусматривает строительство на участке современных спортивных сооружений мирового уровня, рекреационной базы, банного комплекса, развития ресторанного бизнеса., 1 фото",https://www.cian.ru/sale/commercial/317708460
